ID,Line_EN,Station,Station_EN,Component_EN,Occurrence Date,Installation Date,Year,Month,YearMonth,Season,Days Since Installation,Months Since Installation,Years Since Installation,Average Daily Ridership,Ridership_Category,Location_Type_EN,Station_Daily_Runs,Station_Daily_Runs_Category,Manufacturer,Supplier,LineStation,LineStation_EN,LineStation_Failure_Count,PlatformDoor,PlatformDoor_Failure_Count,Platform_Number,Door_Number,Door_Position,Component
8345,Suin Line,숭의,Sungui,Open/Close Sensor,2024-09-21,2016-03-15,2024,9,2024-09,Fall,3112,103.7333333,8.526027397,4840,Low,Underground,84,Medium-Low,Unknown,현대무벡스,수인선_숭의,Suin Line_Sungui,19,1번홈_6-3,83.0,1.0,6.0,3.0,열림/닫힘센서
8346,Gyeongin Line,중동,Jungdong,Motor,2024-09-21,2015-12-15,2024,9,2024-09,Fall,3203,106.7666667,8.775342466,12385,Medium-Low,Above Ground,118,Medium-Low,dunkern,우진산전,경인선_중동,Gyeongin Line_Jungdong,92,2번홈_5-4,83.0,2.0,5.0,4.0,모터
8347,Suin Line,숭의,Sungui,Open/Close Sensor,2024-09-23,2016-03-15,2024,9,2024-09,Fall,3114,103.8,8.531506849,4840,Low,Underground,82,Low,Unknown,현대무벡스,수인선_숭의,Suin Line_Sungui,19,2번홈_4-1,98.0,2.0,4.0,1.0,열림/닫힘센서
8348,Gyeongin Line,부개,Bugae,Open/Close Sensor,2024-09-25,2015-01-15,2024,9,2024-09,Fall,3541,118.0333333,9.701369863,11338,Medium-Low,Above Ground,118,Medium-Low,Unknown,현대무벡스,경인선_부개,Gyeongin Line_Bugae,54,1번홈_5-2,82.0,1.0,5.0,2.0,열림/닫힘센서
8349,Gyeongin Line,부평,Bupyeong,Electrical Stop,2024-09-26,2010-12-15,2024,9,2024-09,Fall,5034,167.8,13.79178082,42016,High,Above Ground,215,High,Unknown,현대무벡스,경인선_부평,Gyeongin Line_Bupyeong,85,3번홈_1-3,31.0,3.0,1.0,3.0,전기정
8350,Gyeongin Line,백운,Baekun,Electrical Stop,2024-09-28,2017-12-15,2024,9,2024-09,Fall,2479,82.63333333,6.791780822,9679,Medium-Low,Above Ground,113,Medium-Low,Unknown,우진산전,경인선_백운,Gyeongin Line_Baekun,38,1번홈_3-1,96.0,1.0,3.0,1.0,전기정
8351,Gyeongin Line,도화,Dohwa,Motor,2024-09-29,2017-12-15,2024,9,2024-09,Fall,2480,82.66666667,6.794520548,5420,Low,Above Ground,114,Medium-Low,dunkern,우진산전,경인선_도화,Gyeongin Line_Dohwa,48,4번홈_3-2,32.0,4.0,3.0,2.0,모터
8352,Gyeongin Line,도화,Dohwa,Motor,2024-09-30,2017-12-15,2024,9,2024-09,Fall,2481,82.7,6.797260274,5420,Low,Above Ground,113,Medium-Low,dunkern,우진산전,경인선_도화,Gyeongin Line_Dohwa,48,1번홈_5-4,73.0,1.0,5.0,4.0,모터
8353,Suin Line,호구포,Hogupo,Electrical Stop,2024-09-02,2017-08-15,2024,9,2024-09,Fall,2575,85.83333333,7.054794521,4823,Low,Above Ground,82,Low,Unknown,GS네오텍,수인선_호구포,Suin Line_Hogupo,23,2번홈_5-1,87.0,2.0,5.0,1.0,전기정
8354,Ansan Line,상록수,Sangnoksu,Electrical Stop,2024-09-03,2020-09-15,2024,9,2024-09,Fall,1449,48.3,3.969863014,19389,Medium-High,Above Ground,127,Medium-High,Unknown,현대무벡스,안산선_상록수,Ansan Line_Sangnoksu,114,2번홈_7-2,59.0,2.0,7.0,2.0,전기정
8355,Ansan Line,오이도,Oido,Electrical Stop,2024-09-04,2018-01-15,2024,9,2024-09,Fall,2424,80.8,6.64109589,10042,Medium-Low,Above Ground,89,Medium-Low,Unknown,GS네오텍,안산선_오이도,Ansan Line_Oido,44,2번홈_2-4,94.0,2.0,2.0,4.0,전기정
8356,Suin Line,호구포,Hogupo,Electrical Stop,2024-09-04,2017-08-15,2024,9,2024-09,Fall,2577,85.9,7.060273973,4823,Low,Above Ground,82,Low,Unknown,GS네오텍,수인선_호구포,Suin Line_Hogupo,23,2번홈_5-1,87.0,2.0,5.0,1.0,전기정
8357,Suin Line,어천,Eocheon,Electrical Stop,2024-09-09,2020-09-15,2024,9,2024-09,Fall,1455,48.5,3.98630137,1516,Low,Above Ground,54,Low,Unknown,삼중테크,수인선_어천,Suin Line_Eocheon,15,2번홈_1-2,121.0,2.0,1.0,2.0,전기정
8358,Suin Line,남동인더스파크,Namdong Induspark,DCU,2024-09-11,2017-11-15,2024,9,2024-09,Fall,2492,83.06666667,6.82739726,2446,Low,Above Ground,84,Medium-Low,TBR,GS네오텍,수인선_남동인더스파크,Suin Line_Namdong Induspark,30,2번홈_4-2,93.0,2.0,4.0,2.0,DCU
8359,Ansan Line,상록수,Sangnoksu,DCU,2024-09-15,2020-09-15,2024,9,2024-09,Fall,1461,48.7,4.002739726,19389,Medium-High,Above Ground,127,Medium-High,아트웨어,현대무벡스,안산선_상록수,Ansan Line_Sangnoksu,114,2번홈_1-4,134.0,2.0,1.0,4.0,DCU
8360,Ansan Line,상록수,Sangnoksu,Electrical Stop,2024-09-15,2020-09-15,2024,9,2024-09,Fall,1461,48.7,4.002739726,19389,Medium-High,Above Ground,127,Medium-High,Unknown,현대무벡스,안산선_상록수,Ansan Line_Sangnoksu,114,2번홈_1-4,134.0,2.0,1.0,4.0,전기정
8361,Ansan Line,상록수,Sangnoksu,Electrical Stop,2024-09-15,2020-09-15,2024,9,2024-09,Fall,1461,48.7,4.002739726,19389,Medium-High,Above Ground,126,Medium-High,Unknown,현대무벡스,안산선_상록수,Ansan Line_Sangnoksu,114,3번홈_1-4,35.0,3.0,1.0,4.0,전기정
8362,Ansan Line,오이도,Oido,Electrical Stop,2024-09-15,2018-01-15,2024,9,2024-09,Fall,2435,81.16666667,6.671232877,10042,Medium-Low,Above Ground,89,Medium-Low,Unknown,GS네오텍,안산선_오이도,Ansan Line_Oido,44,2번홈_5-2,109.0,2.0,5.0,2.0,전기정
8363,Ansan Line,안산,Ansan,Electrical Stop,2024-09-15,2014-04-15,2024,9,2024-09,Fall,3806,126.8666667,10.42739726,14502,Medium-High,Above Ground,54,Low,Unknown,GS네오텍,안산선_안산,Ansan Line_Ansan,168,2번홈_5-2,109.0,2.0,5.0,2.0,전기정
8364,Suin Line,야목,Yamok,Obstacle Sensor,2024-09-18,2020-09-15,2024,9,2024-09,Fall,1464,48.8,4.010958904,429,Low,Above Ground,54,Low,Unknown,삼중테크,수인선_야목,Suin Line_Yamok,15,2번홈_2-3,96.0,2.0,2.0,3.0,장애물센서
8365,Ansan Line,상록수,Sangnoksu,Electrical Stop,2024-09-18,2020-09-15,2024,9,2024-09,Fall,1464,48.8,4.010958904,19389,Medium-High,Above Ground,126,Medium-High,Unknown,현대무벡스,안산선_상록수,Ansan Line_Sangnoksu,114,3번홈_2-3,42.0,3.0,2.0,3.0,전기정
8366,Suin Line,호구포,Hogupo,Electrical Stop,2024-09-22,2017-08-15,2024,9,2024-09,Fall,2595,86.5,7.109589041,4823,Low,Above Ground,82,Low,Unknown,GS네오텍,수인선_호구포,Suin Line_Hogupo,23,2번홈_1-2,121.0,2.0,1.0,2.0,전기정
8367,Ansan Line,안산,Ansan,DCU,2024-09-23,2014-04-15,2024,9,2024-09,Fall,3814,127.1333333,10.44931507,14502,Medium-High,Above Ground,54,Low,STEN,GS네오텍,안산선_안산,Ansan Line_Ansan,168,2번홈_5-2,109.0,2.0,5.0,2.0,DCU
8368,Ansan Line,상록수,Sangnoksu,Electrical Stop,2024-09-25,2020-09-15,2024,9,2024-09,Fall,1471,49.03333333,4.030136986,19389,Medium-High,Above Ground,127,Medium-High,Unknown,현대무벡스,안산선_상록수,Ansan Line_Sangnoksu,114,2번홈_9-4,43.0,2.0,9.0,4.0,전기정
8369,Ansan Line,상록수,Sangnoksu,Motor,2024-09-28,2020-09-15,2024,9,2024-09,Fall,1474,49.13333333,4.038356164,19389,Medium-High,Above Ground,127,Medium-High,현대무벡스,현대무벡스,안산선_상록수,Ansan Line_Sangnoksu,114,2번홈_7-2,59.0,2.0,7.0,2.0,모터
8370,Ansan Line,안산,Ansan,Electrical Stop,2024-09-30,2014-04-15,2024,9,2024-09,Fall,3821,127.3666667,10.46849315,14502,Medium-High,Above Ground,54,Low,Unknown,GS네오텍,안산선_안산,Ansan Line_Ansan,168,2번홈_5-2,109.0,2.0,5.0,2.0,전기정
8371,Gwacheon Line,과천,Gwacheon,Electrical Stop,2024-09-05,2015-11-15,2024,9,2024-09,Fall,3217,107.2333333,8.81369863,9875,Medium-Low,Underground,126,Medium-High,Unknown,포스코ICT,과천선_과천,Gwacheon Line_Gwacheon,64,2번홈_2-1,95.0,2.0,2.0,1.0,전기정
8372,Gyeongbu Line,관악,Gwanak,Electrical Stop,2024-09-05,2015-12-15,2024,9,2024-09,Fall,3187,106.2333333,8.731506849,9514,Medium-Low,Above Ground,111,Medium-Low,Unknown,우진산전,경부선_관악,Gyeongbu Line_Gwanak,119,1번홈_7-2,71.0,1.0,7.0,2.0,전기정
8373,Gyeongbu Line,관악,Gwanak,Motor,2024-09-06,2015-12-15,2024,9,2024-09,Fall,3188,106.2666667,8.734246575,9514,Medium-Low,Above Ground,109,Medium-Low,dunkern,우진산전,경부선_관악,Gyeongbu Line_Gwanak,119,2번홈_6-4,99.0,2.0,6.0,4.0,모터
8374,Gyeongbu Line,관악,Gwanak,Position Sensor,2024-09-12,2015-12-15,2024,9,2024-09,Fall,3194,106.4666667,8.750684932,9514,Medium-Low,Above Ground,111,Medium-Low,Unknown,우진산전,경부선_관악,Gyeongbu Line_Gwanak,119,1번홈_-,34.0,1.0,0.0,0.0,정위치센서
8375,Gwacheon Line,금정,Geumjeong,Electrical Stop,2024-09-15,2010-12-15,2024,9,2024-09,Fall,5023,167.4333333,13.76164384,35324,High,Above Ground,134,Medium-High,Unknown,현대무벡스,과천선_금정,Gwacheon Line_Geumjeong,48,4번홈_2-4,34.0,4.0,2.0,4.0,전기정
8376,Gyeongbu Line,명학,Myeonghak,Electrical Stop,2024-09-15,2015-12-15,2024,9,2024-09,Fall,3197,106.5666667,8.75890411,10506,Medium-Low,Above Ground,109,Medium-Low,Unknown,우진산전,경부선_명학,Gyeongbu Line_Myeonghak,117,1번홈_4-3,88.0,1.0,4.0,3.0,전기정
8377,Ansan Line,수리산,Surisan,Open/Close Sensor,2024-09-17,2017-11-15,2024,9,2024-09,Fall,2498,83.26666667,6.843835616,4922,Low,Above Ground,124,Medium-High,Unknown,현대무벡스,안산선_수리산,Ansan Line_Surisan,7,2번홈_8-3,61.0,2.0,8.0,3.0,열림/닫힘센서
8378,Gwacheon Line,금정,Geumjeong,Electrical Stop,2024-09-21,2010-12-15,2024,9,2024-09,Fall,5029,167.6333333,13.77808219,35324,High,Above Ground,134,Medium-High,Unknown,현대무벡스,과천선_금정,Gwacheon Line_Geumjeong,48,4번홈_2-4,34.0,4.0,2.0,4.0,전기정
8379,Gyeongbu Line,명학,Myeonghak,Motor,2024-09-22,2015-12-15,2024,9,2024-09,Fall,3204,106.8,8.778082192,10506,Medium-Low,Above Ground,111,Medium-Low,dunkern,우진산전,경부선_명학,Gyeongbu Line_Myeonghak,117,2번홈_9-2,43.0,2.0,9.0,2.0,모터
8380,Gyeongbu Line,명학,Myeonghak,Motor,2024-09-23,2015-12-15,2024,9,2024-09,Fall,3205,106.8333333,8.780821918,10506,Medium-Low,Above Ground,109,Medium-Low,dunkern,우진산전,경부선_명학,Gyeongbu Line_Myeonghak,117,1번홈_7-4,61.0,1.0,7.0,4.0,모터
8381,Gyeongbu Line,명학,Myeonghak,Motor,2024-09-28,2015-12-15,2024,9,2024-09,Fall,3210,107.0,8.794520548,10506,Medium-Low,Above Ground,109,Medium-Low,dunkern,우진산전,경부선_명학,Gyeongbu Line_Myeonghak,117,1번홈_7-4,61.0,1.0,7.0,4.0,모터
8382,Bundang Line,수원,Suwon,Open/Close Sensor,2024-09-19,2013-12-15,2024,9,2024-09,Fall,3931,131.0333333,10.76986301,37109,High,Underground,135,Medium-High,Unknown,현대무벡스,분당선_수원,Bundang Line_Suwon,3,1번홈_5-4,73.0,1.0,5.0,4.0,열림/닫힘센서
8383,Gyeongbu Line,평택,Pyeongtaek,DCU,2024-09-21,2015-11-15,2024,9,2024-09,Fall,3233,107.7666667,8.857534247,15423,Medium-High,Above Ground,87,Medium-Low,아트웨어,포스코ICT,경부선_평택,Gyeongbu Line_Pyeongtaek,43,7번홈_9-4,3.0,7.0,9.0,4.0,DCU
8384,Gyeongbu Line,성균관대,Sungkyunkwan University,Electrical Stop,2024-09-21,2018-07-15,2024,9,2024-09,Fall,2260,75.33333333,6.191780822,18280,Medium-High,Above Ground,135,Medium-High,Unknown,현대무벡스,경부선_성균관대,Gyeongbu Line_Sungkyunkwan University,7,1번홈_2-2,105.0,1.0,2.0,2.0,전기정
8385,Gyeongbu Line,평택,Pyeongtaek,DCU,2024-09-26,2015-11-15,2024,9,2024-09,Fall,3238,107.9333333,8.871232877,15423,Medium-High,Above Ground,87,Medium-Low,아트웨어,포스코ICT,경부선_평택,Gyeongbu Line_Pyeongtaek,43,7번홈_10-3,1.0,7.0,10.0,3.0,DCU
8386,Gyeongbu Line,오산대,Osan University,Electrical Stop,2024-09-26,2018-01-15,2024,9,2024-09,Fall,2446,81.53333333,6.701369863,4137,Low,Above Ground,63,Low,Unknown,현대무벡스,경부선_오산대,Gyeongbu Line_Osan University,9,1번홈_5-1,85.0,1.0,5.0,1.0,전기정
8387,Gyeongwon Line,왕십리,Wangsimni,Electrical Stop,2024-09-04,2010-03-15,2024,9,2024-09,Fall,5287,176.2333333,14.48493151,43577,High,Above Ground,168,Medium-High,Unknown,현대무벡스,경원선_왕십리,Gyeongwon Line_Wangsimni,38,2번홈_4-2,93.0,2.0,4.0,2.0,전기정
8388,Jungang Line,용문,Yongmun,Door Detection Sensor,2024-09-06,2017-09-15,2024,9,2024-09,Fall,2548,84.93333333,6.980821918,3071,Low,Above Ground,51,Low,Unknown,GS네오텍,중앙선_용문,Jungang Line_Yongmun,63,"8번홈_7-4,'8-4",1.0,8.0,7.0,4.0,출입문검지센서
8389,Jungang Line,용문,Yongmun,DCU,2024-09-08,2017-09-15,2024,9,2024-09,Fall,2550,85.0,6.98630137,3071,Low,Above Ground,51,Low,TBR,GS네오텍,중앙선_용문,Jungang Line_Yongmun,63,7번홈_1-4,7.0,7.0,1.0,4.0,DCU
8390,Jungang Line,양원,Yangwon,DCU,2024-09-08,2017-08-15,2024,9,2024-09,Fall,2581,86.03333333,7.071232877,4264,Low,Above Ground,85,Medium-Low,아트웨어,동우자동도어,중앙선_양원,Jungang Line_Yangwon,61,1번홈_5-2,82.0,1.0,5.0,2.0,DCU
8391,Jungang Line,용문,Yongmun,Motor,2024-09-15,2017-09-15,2024,9,2024-09,Fall,2557,85.23333333,7.005479452,3071,Low,Above Ground,48,Low,dunkern,GS네오텍,중앙선_용문,Jungang Line_Yongmun,63,2번홈_5-3,73.0,2.0,5.0,3.0,모터
8392,Jungang Line,용문,Yongmun,DCU,2024-09-15,2017-09-15,2024,9,2024-09,Fall,2557,85.23333333,7.005479452,3071,Low,Above Ground,48,Low,TBR,GS네오텍,중앙선_용문,Jungang Line_Yongmun,63,2번홈_5-3,73.0,2.0,5.0,3.0,DCU
8393,Jungang Line,양원,Yangwon,Electrical Stop,2024-09-20,2017-08-15,2024,9,2024-09,Fall,2593,86.43333333,7.104109589,4264,Low,Above Ground,84,Medium-Low,Unknown,동우자동도어,중앙선_양원,Jungang Line_Yangwon,61,2번홈_5-4,83.0,2.0,5.0,4.0,전기정
8394,Jungang Line,도농,Donong,DCU,2024-09-20,2017-08-15,2024,9,2024-09,Fall,2593,86.43333333,7.104109589,14972,Medium-High,Above Ground,86,Medium-Low,아트웨어,동우자동도어,중앙선_도농,Jungang Line_Donong,61,3번홈_8-1,43.0,3.0,8.0,1.0,DCU
8395,Jungang Line,중랑,Jungnang,Electrical Stop,2024-09-23,2017-08-15,2024,9,2024-09,Fall,2596,86.53333333,7.112328767,7806,Medium-Low,Above Ground,84,Medium-Low,Unknown,동우자동도어,중앙선_중랑,Jungang Line_Jungnang,39,2번홈_7-1,61.0,2.0,7.0,1.0,전기정
8396,Jungang Line,구리,Guri,DCU,2024-09-30,2016-12-15,2024,9,2024-09,Fall,2846,94.86666667,7.797260274,18510,Medium-High,Above Ground,87,Medium-Low,TBR,GS네오텍,중앙선_구리,Jungang Line_Guri,23,2번홈_3-2,111.0,2.0,3.0,2.0,DCU
8397,Jungang Line,양수,Yangsu,Open/Close Sensor,2024-09-30,2017-09-15,2024,9,2024-09,Fall,2572,85.73333333,7.046575342,2639,Low,Above Ground,48,Low,Unknown,GS네오텍,중앙선_양수,Jungang Line_Yangsu,47,2번홈_3-2,111.0,2.0,3.0,2.0,열림/닫힘센서
8398,Gyeongchun Line,김유정,Kim Youjeong,Electrical Stop,2024-09-20,2018-04-15,2024,9,2024-09,Fall,2350,78.33333333,6.438356164,551,Low,Above Ground,49,Low,Unknown,현대무벡스,경춘선_김유정,Gyeongchun Line_Kim Youjeong,7,3번홈_2-2,36.0,3.0,2.0,2.0,전기정
8399,Gyeongchun Line,금곡,Geumgok,Motor,2024-09-23,2018-04-15,2024,9,2024-09,Fall,2353,78.43333333,6.446575342,1873,Low,Above Ground,54,Low,dunkern,동우자동도어,경춘선_금곡,Gyeongchun Line_Geumgok,71,1번홈_4-1,86.0,1.0,4.0,1.0,모터
8400,Jungang Line,상봉,Sangbong,Motor,2024-09-29,2016-01-15,2024,9,2024-09,Fall,3180,106.0,8.712328767,19643,Medium-High,Above Ground,86,Medium-Low,dunkern,GS네오텍,중앙선_상봉,Jungang Line_Sangbong,108,5번홈_4-4,8.0,5.0,4.0,4.0,모터
8401,Gyeongwon Line,덕계,Deokgye,Electrical Stop,2024-09-01,2017-12-15,2024,9,2024-09,Fall,2452,81.73333333,6.717808219,7928,Medium-Low,Above Ground,61,Low,Unknown,삼중테크,경원선_덕계,Gyeongwon Line_Deokgye,30,2번홈_10-2,47.0,2.0,10.0,2.0,전기정
8402,Gyeongwon Line,가능,Ganeung,Electrical Stop,2024-09-01,2016-12-15,2024,9,2024-09,Fall,2817,93.9,7.717808219,8921,Medium-Low,Above Ground,96,Medium-Low,Unknown,GS네오텍,경원선_가능,Gyeongwon Line_Ganeung,38,1번홈_6-1,81.0,1.0,6.0,1.0,전기정
8403,Gyeongwon Line,지행,Jihaeng,Electrical Stop,2024-09-02,2017-09-15,2024,9,2024-09,Fall,2544,84.8,6.969863014,8640,Medium-Low,Above Ground,68,Low,Unknown,삼중테크,경원선_지행,Gyeongwon Line_Jihaeng,18,2번홈_10-3,56.0,2.0,10.0,3.0,전기정
8404,Gyeongwon Line,동두천,Dongducheon,Electrical Stop,2024-09-03,2017-09-15,2024,9,2024-09,Fall,2545,84.83333333,6.97260274,2580,Low,Above Ground,68,Low,Unknown,삼중테크,경원선_동두천,Gyeongwon Line_Dongducheon,46,2번홈_8-4,94.0,2.0,8.0,4.0,전기정
8405,Gyeongwon Line,망월사,Mangwolsa,Motor,2024-09-04,2018-03-15,2024,9,2024-09,Fall,2365,78.83333333,6.479452055,11917,Medium-Low,Above Ground,122,Medium-Low,dunkern,우진산전,경원선_망월사,Gyeongwon Line_Mangwolsa,33,1번홈_5-2,82.0,1.0,5.0,2.0,모터
8406,Gyeongwon Line,청산,Cheongsan,Motor,2024-09-05,2023-12-15,2024,9,2024-09,Fall,265,8.833333333,0.726027397,175,Low,Above Ground,21,Low,dunkern,이누미디어,경원선_청산,Gyeongwon Line_Cheongsan,6,1번홈_9-1,55.0,1.0,9.0,1.0,모터
8407,Gyeongwon Line,청산,Cheongsan,DCU,2024-09-05,2023-12-15,2024,9,2024-09,Fall,265,8.833333333,0.726027397,175,Low,Above Ground,21,Low,이누미디어,이누미디어,경원선_청산,Gyeongwon Line_Cheongsan,6,1번홈_9-1,55.0,1.0,9.0,1.0,DCU
8408,Gyeongwon Line,소요산,Soyosan,Motor,2024-09-06,2023-12-15,2024,9,2024-09,Fall,266,8.866666667,0.728767123,2567,Low,Above Ground,38,Low,dunkern,이누미디어,경원선_소요산,Gyeongwon Line_Soyosan,4,2번홈_10-1,72.0,2.0,10.0,1.0,모터
8409,Gyeongwon Line,녹천,Nokcheon,Electrical Stop,2024-09-06,2018-04-15,2024,9,2024-09,Fall,2336,77.86666667,6.4,6061,Low,Above Ground,121,Medium-Low,Unknown,우진산전,경원선_녹천,Gyeongwon Line_Nokcheon,51,2번홈_7-2,59.0,2.0,7.0,2.0,전기정
8410,Gyeongwon Line,소요산,Soyosan,Motor,2024-09-07,2023-12-15,2024,9,2024-09,Fall,267,8.9,0.731506849,2567,Low,Above Ground,38,Low,dunkern,이누미디어,경원선_소요산,Gyeongwon Line_Soyosan,4,2번홈_8-1,47.0,2.0,8.0,1.0,모터
8411,Gyeongwon Line,광운대,Kwangwoon University,Motor,2024-09-07,2018-06-15,2024,9,2024-09,Fall,2276,75.86666667,6.235616438,12505,Medium-Low,Above Ground,201,High,dunkern,우진산전,경원선_광운대,Gyeongwon Line_Kwangwoon University,80,1번홈_6-2,67.0,1.0,6.0,2.0,모터
8412,Gyeongwon Line,월계,Wolgye,Electrical Stop,2024-09-09,2018-06-15,2024,9,2024-09,Fall,2278,75.93333333,6.24109589,10053,Medium-Low,Above Ground,121,Medium-Low,Unknown,우진산전,경원선_월계,Gyeongwon Line_Wolgye,58,2번홈_7-3,54.0,2.0,7.0,3.0,전기정
8413,Gyeongwon Line,광운대,Kwangwoon University,Electrical Stop,2024-09-09,2018-06-15,2024,9,2024-09,Fall,2278,75.93333333,6.24109589,12505,Medium-Low,Above Ground,201,High,Unknown,우진산전,경원선_광운대,Gyeongwon Line_Kwangwoon University,80,2번홈_4-1,98.0,2.0,4.0,1.0,전기정
8414,Gyeongwon Line,가능,Ganeung,DCU,2024-09-09,2016-12-15,2024,9,2024-09,Fall,2825,94.16666667,7.739726027,8921,Medium-Low,Above Ground,96,Medium-Low,TBR,GS네오텍,경원선_가능,Gyeongwon Line_Ganeung,38,1번홈_7-2,71.0,1.0,7.0,2.0,DCU
8415,Gyeongwon Line,녹천,Nokcheon,Electrical Stop,2024-09-10,2018-04-15,2024,9,2024-09,Fall,2340,78.0,6.410958904,6061,Low,Above Ground,121,Medium-Low,Unknown,우진산전,경원선_녹천,Gyeongwon Line_Nokcheon,51,2번홈_1-1,163.0,2.0,1.0,1.0,전기정
8416,Gyeongwon Line,청산,Cheongsan,DCU,2024-09-10,2023-12-15,2024,9,2024-09,Fall,270,9.0,0.739726027,175,Low,Above Ground,21,Low,이누미디어,이누미디어,경원선_청산,Gyeongwon Line_Cheongsan,6,1번홈_4-2,104.0,1.0,4.0,2.0,DCU
8417,Gyeongwon Line,도봉산,Dobongsan,Electrical Stop,2024-09-12,2016-07-15,2024,9,2024-09,Fall,2981,99.36666667,8.167123288,13873,Medium-High,Above Ground,130,Medium-High,Unknown,삼중테크,경원선_도봉산,Gyeongwon Line_Dobongsan,83,2번홈_1-2,121.0,2.0,1.0,2.0,전기정
8418,Gyeongwon Line,도봉산,Dobongsan,Motor,2024-09-12,2016-07-15,2024,9,2024-09,Fall,2981,99.36666667,8.167123288,13873,Medium-High,Above Ground,129,Medium-High,dunkern,삼중테크,경원선_도봉산,Gyeongwon Line_Dobongsan,83,3번홈_2-1,41.0,3.0,2.0,1.0,모터
8419,Gyeongwon Line,월계,Wolgye,Electrical Stop,2024-09-13,2018-06-15,2024,9,2024-09,Fall,2282,76.06666667,6.252054795,10053,Medium-Low,Above Ground,123,Medium-High,Unknown,우진산전,경원선_월계,Gyeongwon Line_Wolgye,58,1번홈_3-3,101.0,1.0,3.0,3.0,전기정
8420,Gyeongwon Line,망월사,Mangwolsa,Electrical Stop,2024-09-15,2018-03-15,2024,9,2024-09,Fall,2376,79.2,6.509589041,11917,Medium-Low,Above Ground,122,Medium-Low,Unknown,우진산전,경원선_망월사,Gyeongwon Line_Mangwolsa,33,1번홈_2-4,64.0,1.0,2.0,4.0,전기정
8421,Gyeongwon Line,의정부,Uijeongbu,Motor,2024-09-18,2017-12-15,2024,9,2024-09,Fall,2469,82.3,6.764383562,27301,High,Above Ground,129,Medium-High,dunkern,삼중테크,경원선_의정부,Gyeongwon Line_Uijeongbu,105,2번홈_8-2,77.0,2.0,8.0,2.0,모터
8422,Gyeongwon Line,외대앞,Hankuk University of Foreign Studies,Electrical Stop,2024-09-18,2016-12-15,2024,9,2024-09,Fall,2834,94.46666667,7.764383562,15061,Medium-High,Above Ground,187,High,Unknown,GS네오텍,경원선_외대앞,Gyeongwon Line_Hankuk University of Foreign Studies,98,2번홈_1-2,121.0,2.0,1.0,2.0,전기정
8423,Gyeongwon Line,덕정,Deokjeong,DCU,2024-09-19,2017-12-15,2024,9,2024-09,Fall,2470,82.33333333,6.767123288,8316,Medium-Low,Above Ground,68,Low,삼중테크,삼중테크,경원선_덕정,Gyeongwon Line_Deokjeong,52,3번홈_10-4,36.0,3.0,10.0,4.0,DCU
8424,Gyeongwon Line,덕정,Deokjeong,Open/Close Sensor,2024-09-20,2017-12-15,2024,9,2024-09,Fall,2471,82.36666667,6.769863014,8316,Medium-Low,Above Ground,68,Low,Unknown,삼중테크,경원선_덕정,Gyeongwon Line_Deokjeong,52,3번홈_4-1,30.0,3.0,4.0,1.0,열림/닫힘센서
8425,Gyeongwon Line,도봉산,Dobongsan,Open/Close Sensor,2024-09-24,2016-07-15,2024,9,2024-09,Fall,2993,99.76666667,8.2,13873,Medium-High,Above Ground,130,Medium-High,Unknown,삼중테크,경원선_도봉산,Gyeongwon Line_Dobongsan,83,2번홈_2-3,96.0,2.0,2.0,3.0,열림/닫힘센서
8426,Gyeongwon Line,소요산,Soyosan,DCU,2024-09-25,2023-12-15,2024,9,2024-09,Fall,285,9.5,0.780821918,2567,Low,Above Ground,38,Low,이누미디어,이누미디어,경원선_소요산,Gyeongwon Line_Soyosan,4,2번홈_10-1,72.0,2.0,10.0,1.0,DCU
8427,Gyeongwon Line,광운대,Kwangwoon University,Electrical Stop,2024-09-27,2018-06-15,2024,9,2024-09,Fall,2296,76.53333333,6.290410959,12505,Medium-Low,Above Ground,201,High,Unknown,우진산전,경원선_광운대,Gyeongwon Line_Kwangwoon University,80,2번홈_7-2,59.0,2.0,7.0,2.0,전기정
8428,Gyeongwon Line,양주,Yangju,DCU,2024-09-29,2017-12-15,2024,9,2024-09,Fall,2480,82.66666667,6.794520548,10969,Medium-Low,Above Ground,103,Medium-Low,삼중테크,삼중테크,경원선_양주,Gyeongwon Line_Yangju,32,3번홈_2-3,42.0,3.0,2.0,3.0,DCU
8429,Gyeongwon Line,방학,Banghak,Electrical Stop,2024-09-30,2016-01-15,2024,9,2024-09,Fall,3181,106.0333333,8.715068493,14107,Medium-High,Above Ground,122,Medium-Low,Unknown,GS네오텍,경원선_방학,Gyeongwon Line_Banghak,80,1번홈_10-4,81.0,1.0,10.0,4.0,전기정
